founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
65156,33,Female,3,Education,7358.0,Good,High,Below Average,0,No,23,Bachelor’s Degree,Single,1.0,Senior,Medium,No,No,No,Excellent,High,Left
56275,27,Female,1,Media,6376.0,Good,High,Average,1,No,70,Master’s Degree,Married,1.0,Entry,Medium,No,Yes,Yes,Excellent,Very High,Left
35083,53,Male,15,Finance,8657.0,Good,High,High,2,No,90,Associate Degree,Single,1.0,Senior,Small,No,No,Yes,Excellent,Very High,Stayed
56552,38,Female,7,Media,6853.0,Fair,High,Average,2,No,26,Associate Degree,Married,2.0,Entry,Medium,No,No,No,Good,Low,Left
6372,27,Male,1,Finance,7103.0,Good,High,Average,0,No,42,Master’s Degree,Married,2.0,Senior,Small,No,No,No,Good,Medium,Stayed
54700,22,Female,6,Finance,9684.0,Poor,High,High,1,Yes,49,High School,Married,2.0,Entry,Medium,No,No,No,Poor,Medium,Left
250,52,Male,8,Healthcare,8567.0,Good,Very High,Average,4,Yes,51,Bachelor’s Degree,Married,3.0,Mid,Medium,No,No,No,Excellent,Medium,Stayed
30749,27,Male,13,Education,4931.0,Poor,High,High,0,No,42,Master’s Degree,Married,1.0,Mid,Large,No,No,Yes,Fair,Medium,Left
18051,50,Female,22,Technology,10465.0,Poor,High,High,2,No,18,Master’s Degree,Married,1.0,Entry,Large,Yes,No,No,Poor,Medium,Stayed
11977,59,Male,5,Finance,8914.0,Good,Low,Average,0,No,83,Master’s Degree,Married,0.0,Entry,Medium,No,No,No,Fair,Low,Stayed
30703,27,Female,17,Education,6035.0,Fair,High,Low,3,No,96,Master’s Degree,Married,1.0,Senior,Small,No,No,Yes,Good,Low,Stayed
51337,53,Male,10,Education,5060.0,Fair,High,High,0,Yes,83,High School,Married,3.0,Entry,Large,No,No,No,Good,High,Left
67010,53,Male,40,Healthcare,8227.0,Good,Low,Below Average,0,No,27,Bachelor’s Degree,Married,0.0,Mid,Medium,No,No,No,Poor,Low,Stayed
55888,31,Male,4,Healthcare,7358.0,Good,High,Average,1,No,42,Master’s Degree,Divorced,1.0,Entry,Medium,No,No,No,Good,Low,Stayed
12661,43,Male,17,Media,7358.0,Good,High,Average,0,No,93,Associate Degree,Single,1.0,Entry,Medium,No,No,No,Fair,Low,Left
62743,32,Male,19,Education,3636.0,Good,High,High,1,Yes,97,High School,Married,1.0,Mid,Medium,Yes,No,No,Good,Medium,Stayed
56486,27,Male,10,Education,3719.0,Good,High,Average,0,Yes,48,High School,Single,1.0,Senior,Medium,No,No,No,Good,High,Left
63953,30,Male,17,Finance,8127.0,Good,Low,Average,2,Yes,3,Master’s Degree,Single,3.0,Entry,Small,No,No,No,Good,Medium,Left
30747,18,Female,7,Technology,7461.0,Fair,High,Below Average,0,Yes,83,Associate Degree,Single,1.0,Entry,Small,No,No,No,Good,High,Left
60971,28,Male,3,Technology,10231.0,Good,Medium,High,2,No,53,Bachelor’s Degree,Divorced,2.0,Entry,Large,No,No,No,Poor,Medium,Left
43477,22,Male,8,Education,5231.0,Excellent,High,Average,1,Yes,9,Bachelor’s Degree,Married,1.0,Mid,Small,Yes,Yes,No,Excellent,High,Stayed
53704,27,Male,2,Media,5897.0,Good,High,Average,0,No,60,Bachelor’s Degree,Divorced,0.0,Senior,Small,No,No,No,Good,Very High,Stayed
43041,21,Male,11,Healthcare,7734.0,Good,High,Average,0,Yes,23,Associate Degree,Married,2.0,Senior,Large,Yes,Yes,No,Excellent,Low,Stayed
56169,40,Female,15,Technology,7989.0,Good,High,Low,1,No,87,Associate Degree,Divorced,0.0,Mid,Small,No,No,No,Good,Low,Stayed
38969,26,Male,3,Media,6368.0,Excellent,Very High,Average,2,No,43,Bachelor’s Degree,Married,0.0,Entry,Medium,No,No,No,Good,Low,Stayed
46119,26,Male,8,Education,4527.0,Excellent,High,Average,2,No,55,Associate Degree,Married,2.0,Entry,Medium,No,No,No,Good,Medium,Left
62154,59,Female,42,Finance,13171.0,Good,High,High,0,No,84,Associate Degree,Divorced,1.0,Mid,Medium,Yes,No,No,Good,Medium,Stayed
69407,49,Male,38,Technology,8179.0,Excellent,High,Average,1,No,85,Master’s Degree,Divorced,1.0,Mid,Medium,Yes,No,No,Good,High,Stayed
14628,46,Male,14,Media,6188.0,Good,High,High,2,No,23,PhD,Divorced,1.0,Entry,Small,Yes,No,No,Poor,Medium,Stayed
65512,42,Male,26,Finance,5520.0,Good,High,Average,0,No,53,Master’s Degree,Married,1.0,Senior,Medium,No,No,No,Fair,High,Stayed
46900,54,Male,28,Technology,9086.0,Good,High,Average,0,Yes,17,Master’s Degree,Married,0.0,Mid,Medium,Yes,No,No,Good,Low,Stayed
35168,29,Male,11,Healthcare,8449.0,Good,Medium,Average,0,No,32,Master’s Degree,Married,5.0,Entry,Large,No,No,No,Good,Medium,Stayed
66654,48,Male,36,Healthcare,7398.0,Good,High,Average,0,No,43,Bachelor’s Degree,Married,4.0,Mid,Large,No,No,No,Good,High,Stayed
54982,44,Female,23,Media,5758.0,Fair,Low,Below Average,0,Yes,32,Bachelor’s Degree,Single,0.0,Entry,Small,No,No,No,Good,Low,Left
27026,30,Male,7,Healthcare,7814.0,Fair,High,Average,0,No,19,Master’s Degree,Divorced,0.0,Senior,Medium,Yes,No,No,Good,Low,Stayed
25388,49,Female,23,Healthcare,10882.0,Good,High,Average,0,Yes,93,Bachelor’s Degree,Divorced,1.0,Entry,Large,No,No,No,Good,Low,Left
21919,39,Male,29,Healthcare,7175.0,Good,High,Average,0,No,92,Master’s Degree,Married,2.0,Entry,Medium,No,No,No,Poor,Low,Left
13128,40,Female,7,Healthcare,10591.0,Good,Very High,Below Average,0,No,96,Bachelor’s Degree,Single,0.0,Entry,Large,Yes,No,No,Fair,Low,Left
3922,39,Female,2,Education,4690.0,Fair,Medium,Average,3,No,71,Bachelor’s Degree,Married,0.0,Mid,Medium,No,No,No,Good,Medium,Stayed
10052,27,Male,13,Healthcare,8220.0,Excellent,Very High,Below Average,0,No,75,Associate Degree,Single,0.0,Senior,Small,Yes,No,No,Fair,High,Stayed
19713,21,Female,5,Technology,10402.0,Fair,Low,Below Average,0,No,91,Associate Degree,Married,0.0,Entry,Medium,No,No,Yes,Good,Low,Left
51248,40,Female,26,Healthcare,7974.0,Fair,High,Average,1,No,76,Bachelor’s Degree,Married,0.0,Mid,Small,Yes,No,No,Good,High,Stayed
7838,20,Female,2,Technology,10340.0,Good,High,High,2,No,73,High School,Married,1.0,Entry,Medium,No,No,Yes,Poor,High,Left
55273,44,Female,6,Technology,6082.0,Good,High,High,1,No,81,High School,Married,2.0,Entry,Medium,No,No,No,Good,Low,Left
5459,30,Male,4,Technology,8795.0,Fair,High,High,1,No,21,Bachelor’s Degree,Single,3.0,Entry,Small,No,No,No,Fair,Medium,Left
38414,58,Male,13,Technology,9161.0,Good,Medium,Average,1,Yes,85,High School,Single,1.0,Entry,Medium,No,No,No,Poor,Medium,Left
4845,44,Male,31,Technology,8702.0,Fair,Medium,High,0,Yes,81,Associate Degree,Married,2.0,Senior,Medium,No,No,No,Fair,High,Stayed
8331,48,Female,26,Healthcare,8084.0,Good,High,Average,1,Yes,7,Bachelor’s Degree,Divorced,0.0,Senior,Medium,Yes,No,Yes,Good,Medium,Stayed
59944,19,Female,2,Healthcare,7659.0,Excellent,Medium,High,0,No,87,Bachelor’s Degree,Married,0.0,Entry,Small,Yes,No,No,Poor,High,Stayed
17417,53,Female,11,Technology,5643.0,Excellent,High,High,0,No,38,PhD,Married,0.0,Entry,Medium,Yes,Yes,No,Good,Medium,Stayed
23071,28,Male,12,Healthcare,6943.0,Good,Very High,Average,3,No,95,High School,Single,4.0,Entry,Small,No,No,No,Good,Low,Left
31579,37,Male,20,Finance,6508.0,Fair,High,Average,0,No,96,Associate Degree,Married,3.0,Senior,Small,No,No,No,Excellent,Low,Stayed
15274,44,Female,6,Education,6467.0,Poor,High,Low,2,Yes,91,Master’s Degree,Married,2.0,Entry,Medium,No,No,No,Poor,Low,Left
71755,21,Female,11,Technology,12341.0,Excellent,High,Average,2,Yes,71,Associate Degree,Married,4.0,Senior,Large,No,No,Yes,Excellent,High,Stayed
67431,34,Female,26,Technology,8289.0,Fair,Low,Average,0,No,93,Bachelor’s Degree,Married,4.0,Mid,Small,No,No,No,Good,Low,Stayed
71037,21,Female,1,Education,3575.0,Fair,High,Average,1,No,56,Associate Degree,Divorced,5.0,Mid,Medium,No,No,No,Fair,Medium,Stayed
58948,40,Male,20,Healthcare,8033.0,Good,Medium,Below Average,1,No,13,High School,Divorced,0.0,Senior,Small,No,No,Yes,Fair,Medium,Stayed
41548,24,Male,1,Healthcare,8561.0,Good,Very High,Average,2,No,61,Master’s Degree,Married,3.0,Entry,Small,Yes,No,No,Poor,Medium,Left
59817,54,Male,13,Education,3907.0,Good,High,Average,2,No,56,Bachelor’s Degree,Divorced,3.0,Mid,Medium,No,No,No,Fair,High,Stayed
64086,37,Female,25,Media,6281.0,Good,High,High,0,No,76,Bachelor’s Degree,Married,1.0,Mid,Medium,No,No,No,Poor,Medium,Stayed
25020,20,Female,2,Healthcare,9808.0,Good,High,Average,3,No,70,High School,Divorced,4.0,Entry,Small,No,No,No,Fair,Low,Stayed
35341,58,Male,37,Media,5512.0,Good,Low,Average,0,No,81,PhD,Married,2.0,Mid,Large,No,No,No,Good,Medium,Stayed
49230,18,Female,4,Media,6568.0,Poor,High,Average,4,No,91,Master’s Degree,Single,0.0,Senior,Small,No,No,No,Good,Medium,Left
11730,22,Male,8,Technology,9540.0,Good,High,Average,1,No,53,Associate Degree,Married,0.0,Mid,Medium,No,No,Yes,Good,Low,Stayed
38736,22,Female,14,Technology,7649.0,Good,High,Average,0,No,13,Bachelor’s Degree,Married,0.0,Senior,Small,No,No,No,Good,Medium,Stayed
54097,45,Male,11,Technology,9139.0,Poor,High,High,0,No,14,High School,Married,0.0,Entry,Small,No,No,No,Excellent,High,Stayed
38005,21,Female,3,Technology,8386.0,Excellent,High,Average,0,No,32,Master’s Degree,Single,0.0,Mid,Small,No,No,No,Poor,High,Left
48109,33,Male,24,Education,4590.0,Poor,High,Below Average,1,Yes,30,Bachelor’s Degree,Divorced,5.0,Mid,Large,No,No,No,Good,High,Stayed
9904,50,Male,9,Technology,8576.0,Fair,High,Average,2,No,73,Associate Degree,Married,3.0,Entry,Large,No,No,No,Good,Medium,Stayed
20349,53,Female,9,Media,5674.0,Excellent,High,Average,2,Yes,44,Bachelor’s Degree,Married,5.0,Senior,Medium,No,No,No,Fair,Low,Stayed
47285,49,Female,32,Education,2972.0,Excellent,High,Average,1,No,8,Bachelor’s Degree,Married,3.0,Entry,Large,No,No,No,Good,High,Stayed
35246,43,Male,7,Education,5091.0,Good,High,Below Average,0,No,3,Bachelor’s Degree,Married,1.0,Entry,Medium,No,No,No,Good,Very High,Stayed
54786,30,Female,6,Technology,7091.0,Poor,High,High,0,Yes,48,Master’s Degree,Married,3.0,Mid,Small,No,Yes,No,Excellent,Low,Left
48323,39,Female,8,Education,4588.0,Excellent,High,Average,0,No,50,High School,Married,0.0,Entry,Medium,No,No,Yes,Poor,High,Left
71476,45,Male,7,Media,6125.0,Good,High,Below Average,0,No,39,Master’s Degree,Divorced,3.0,Mid,Medium,No,No,No,Good,High,Left
64715,56,Male,6,Technology,13182.0,Excellent,Medium,High,2,Yes,27,Bachelor’s Degree,Married,3.0,Mid,Medium,No,No,No,Fair,Low,Stayed
51865,26,Male,8,Media,5594.0,Excellent,High,Average,1,No,77,High School,Married,0.0,Entry,Medium,No,No,No,Good,High,Stayed
44056,46,Female,11,Education,3221.0,Poor,High,Average,0,No,74,Bachelor’s Degree,Married,5.0,Mid,Large,Yes,No,No,Good,High,Stayed
72652,30,Female,19,Technology,9162.0,Good,High,Average,2,No,13,High School,Married,2.0,Senior,Medium,No,No,No,Good,Low,Stayed
48442,44,Male,17,Healthcare,7852.0,Good,Medium,Average,0,No,14,Associate Degree,Married,0.0,Mid,Medium,Yes,No,No,Good,Medium,Stayed
59437,29,Female,14,Technology,9497.0,Fair,Very High,Average,1,No,12,Bachelor’s Degree,Married,4.0,Senior,Medium,No,No,No,Poor,Low,Stayed
72885,48,Female,39,Finance,11143.0,Fair,Low,High,2,Yes,89,Associate Degree,Married,1.0,Entry,Medium,No,No,Yes,Fair,Very High,Left
43924,33,Male,15,Education,4101.0,Fair,Low,Average,1,No,34,Bachelor’s Degree,Married,0.0,Entry,Medium,No,No,Yes,Excellent,Low,Left
35057,32,Female,13,Education,4179.0,Good,High,Average,2,No,42,Master’s Degree,Divorced,1.0,Entry,Large,No,No,Yes,Good,Medium,Stayed
8735,43,Female,19,Finance,8086.0,Good,High,Average,2,No,61,High School,Married,3.0,Senior,Medium,No,No,No,Fair,Medium,Stayed
62888,33,Male,2,Technology,9002.0,Good,Very High,Average,1,Yes,72,Associate Degree,Divorced,3.0,Entry,Medium,No,Yes,No,Good,Low,Stayed
14748,24,Female,8,Finance,10717.0,Excellent,Medium,Below Average,0,Yes,60,Master’s Degree,Single,0.0,Senior,Medium,No,No,No,Good,Very High,Left
20982,39,Male,8,Healthcare,8541.0,Good,Very High,Average,1,Yes,25,High School,Married,3.0,Senior,Medium,No,No,No,Fair,Medium,Stayed
71675,32,Male,24,Technology,9396.0,Good,Low,Average,1,No,54,High School,Married,1.0,Entry,Large,No,No,No,Good,Medium,Stayed
61958,43,Male,14,Healthcare,7617.0,Good,Very High,Average,2,No,81,Associate Degree,Married,6.0,Mid,Medium,No,No,Yes,Good,Low,Stayed
44728,28,Female,2,Education,5049.0,Poor,Very High,Average,0,Yes,41,Associate Degree,Married,0.0,Mid,Small,No,No,No,Poor,Low,Left
16338,50,Male,5,Technology,9836.0,Good,Very High,Average,0,No,94,Master’s Degree,Single,5.0,Mid,Medium,Yes,No,No,Good,Low,Left
31437,54,Female,15,Technology,8594.0,Good,High,Average,1,No,45,Associate Degree,Married,0.0,Senior,Medium,No,No,No,Good,High,Stayed
53284,32,Female,9,Education,5160.0,Poor,Very High,Below Average,1,No,9,Master’s Degree,Married,2.0,Entry,Medium,Yes,No,No,Good,High,Left
6360,26,Male,15,Healthcare,7358.0,Good,High,Average,0,No,5,Master’s Degree,Divorced,1.0,Mid,Medium,No,No,No,Fair,Low,Stayed
35006,45,Male,5,Technology,10953.0,Excellent,High,High,0,No,90,Associate Degree,Married,1.0,Mid,Medium,No,No,No,Fair,Medium,Stayed
71930,23,Male,6,Finance,9058.0,Good,High,Average,0,No,49,Master’s Degree,Married,3.0,Mid,Large,No,No,No,Good,High,Stayed
55216,54,Male,24,Finance,8973.0,Good,Very High,High,0,No,42,Bachelor’s Degree,Single,3.0,Senior,Large,No,No,No,Fair,Low,Left
31533,27,Female,12,Technology,9209.0,Good,High,Below Average,0,Yes,61,Associate Degree,Single,1.0,Mid,Large,No,No,No,Fair,Low,Left
3302,18,Female,4,Finance,7692.0,Excellent,High,Average,0,Yes,45,PhD,Married,0.0,Mid,Large,No,No,No,Poor,Medium,Stayed
21543,56,Female,28,Technology,10035.0,Excellent,High,High,1,No,18,Associate Degree,Married,0.0,Mid,Small,No,No,No,Good,High,Stayed
37018,50,Male,14,Media,4790.0,Fair,High,Average,0,Yes,49,Associate Degree,Divorced,2.0,Mid,Small,No,No,No,Excellent,High,Stayed
60693,26,Male,13,Healthcare,8001.0,Fair,High,Average,0,No,13,High School,Married,2.0,Mid,Small,Yes,Yes,No,Good,Low,Stayed
6230,54,Female,14,Healthcare,7623.0,Fair,High,Average,1,Yes,57,High School,Single,0.0,Senior,Medium,Yes,No,Yes,Good,High,Stayed
40219,48,Male,35,Education,5622.0,Excellent,High,Average,0,No,39,PhD,Married,1.0,Mid,Medium,No,No,No,Poor,High,Stayed
65267,35,Male,20,Healthcare,9475.0,Fair,High,High,0,No,75,Master’s Degree,Single,0.0,Mid,Large,No,Yes,No,Good,Medium,Left
23182,57,Male,34,Education,3928.0,Excellent,High,Average,1,No,94,PhD,Married,3.0,Senior,Medium,No,No,Yes,Excellent,Low,Stayed
69954,33,Female,6,Finance,8542.0,Good,High,High,2,Yes,51,High School,Single,1.0,Senior,Small,No,No,No,Poor,Medium,Left
21943,19,Male,6,Finance,6919.0,Fair,High,High,1,Yes,79,Bachelor’s Degree,Married,0.0,Mid,Large,No,No,No,Poor,Low,Left
42292,26,Male,2,Technology,6051.0,Good,Very High,High,0,No,98,Master’s Degree,Single,2.0,Senior,Small,No,No,Yes,Good,Low,Stayed
67144,18,Female,9,Technology,9203.0,Good,Very High,Below Average,1,No,18,Bachelor’s Degree,Married,3.0,Entry,Small,No,No,No,Poor,Medium,Left
51370,44,Male,2,Education,4622.0,Good,High,Low,2,No,28,High School,Single,1.0,Mid,Small,No,No,No,Good,Medium,Left
38429,28,Male,10,Education,5985.0,Excellent,High,Average,0,Yes,66,High School,Married,0.0,Mid,Medium,Yes,No,No,Fair,Medium,Stayed
54106,56,Female,46,Education,4409.0,Fair,High,Low,1,Yes,90,Bachelor’s Degree,Divorced,3.0,Mid,Large,Yes,No,Yes,Fair,Low,Stayed
49586,34,Male,22,Technology,7577.0,Good,Low,Below Average,0,Yes,79,Bachelor’s Degree,Single,0.0,Mid,Medium,No,No,No,Good,High,Left
33011,25,Female,11,Technology,7358.0,Good,High,Average,0,Yes,51,Bachelor’s Degree,Married,1.0,Mid,Medium,Yes,No,No,Poor,High,Stayed
24477,51,Male,14,Education,5142.0,Good,Medium,Average,1,No,33,Bachelor’s Degree,Single,3.0,Mid,Medium,No,No,No,Poor,Low,Stayed
53078,28,Female,20,Finance,7358.0,Good,High,Average,1,Yes,85,High School,Single,1.0,Senior,Medium,No,No,No,Excellent,Medium,Stayed
70813,18,Female,7,Media,7358.0,Good,High,Average,0,Yes,93,Bachelor’s Degree,Married,1.0,Entry,Medium,No,No,No,Poor,Low,Left
50740,54,Female,45,Finance,6659.0,Excellent,Very High,Low,2,Yes,13,Bachelor’s Degree,Single,2.0,Entry,Medium,No,No,No,Excellent,High,Left
30332,19,Male,3,Technology,8380.0,Good,High,Below Average,1,No,26,Bachelor’s Degree,Married,1.0,Mid,Large,No,No,No,Good,Low,Left
19414,34,Female,7,Education,4174.0,Fair,High,Below Average,3,No,10,High School,Married,1.0,Mid,Medium,No,No,No,Good,High,Left
5507,33,Female,12,Education,4187.0,Good,High,Average,0,No,20,Bachelor’s Degree,Married,2.0,Entry,Medium,No,No,Yes,Fair,Low,Left
50806,24,Female,16,Media,5462.0,Poor,High,Average,0,No,66,PhD,Divorced,3.0,Entry,Small,No,No,Yes,Good,High,Left
23483,28,Male,3,Healthcare,8257.0,Excellent,Medium,Average,3,Yes,59,Bachelor’s Degree,Single,0.0,Entry,Small,No,No,No,Poor,Very High,Stayed
828,53,Male,36,Technology,6653.0,Good,High,Average,0,No,56,Bachelor’s Degree,Married,2.0,Mid,Medium,No,No,No,Good,High,Stayed
32856,45,Male,21,Education,4835.0,Good,High,Low,3,Yes,47,High School,Single,1.0,Entry,Medium,No,No,No,Fair,High,Left
67214,19,Female,6,Media,5112.0,Fair,Low,High,3,No,59,Associate Degree,Single,0.0,Entry,Medium,No,No,No,Good,Low,Left
54673,44,Male,34,Healthcare,8294.0,Excellent,High,High,1,Yes,83,Master’s Degree,Married,3.0,Senior,Small,No,No,No,Good,Medium,Stayed
28791,24,Female,16,Technology,7818.0,Good,High,Below Average,1,No,26,Bachelor’s Degree,Married,1.0,Senior,Medium,No,No,No,Poor,Medium,Left
28561,34,Female,25,Education,7358.0,Good,High,Below Average,0,Yes,87,Master’s Degree,Single,1.0,Entry,Medium,No,No,Yes,Good,Medium,Left
12032,27,Male,13,Technology,8628.0,Good,High,High,0,No,16,High School,Divorced,1.0,Mid,Small,No,No,No,Good,Very High,Stayed
73206,50,Male,16,Finance,6305.0,Good,High,Average,0,Yes,90,PhD,Married,5.0,Entry,Medium,No,No,No,Good,Medium,Stayed
36881,48,Female,25,Healthcare,7592.0,Fair,High,High,2,No,63,Associate Degree,Divorced,3.0,Senior,Medium,No,No,No,Fair,Low,Stayed
38300,24,Female,4,Healthcare,6126.0,Good,High,Below Average,0,No,24,Bachelor’s Degree,Married,0.0,Entry,Medium,No,No,No,Fair,Medium,Stayed
74127,25,Female,12,Education,3857.0,Good,High,Average,2,Yes,25,Bachelor’s Degree,Married,1.0,Senior,Medium,No,No,No,Good,High,Stayed
8147,37,Male,1,Healthcare,9984.0,Good,High,Average,2,No,75,High School,Married,1.0,Entry,Medium,No,No,No,Poor,High,Left
21905,51,Female,38,Technology,10719.0,Good,High,High,2,Yes,10,Master’s Degree,Divorced,1.0,Entry,Medium,No,No,No,Poor,Low,Stayed
47436,38,Female,5,Technology,10094.0,Good,High,High,0,No,1,High School,Married,1.0,Entry,Medium,No,No,No,Good,High,Left
30007,35,Female,11,Media,5631.0,Good,High,Below Average,1,Yes,42,High School,Married,1.0,Senior,Medium,No,No,Yes,Fair,Low,Left
36081,46,Male,6,Healthcare,8836.0,Good,Very High,Below Average,0,No,47,Master’s Degree,Single,0.0,Entry,Medium,Yes,No,No,Good,High,Stayed
12835,21,Male,6,Media,5772.0,Good,Low,Average,2,No,79,PhD,Married,4.0,Entry,Small,Yes,No,No,Poor,Medium,Stayed
65141,58,Male,39,Education,5678.0,Fair,High,Below Average,1,Yes,36,Master’s Degree,Single,1.0,Mid,Small,No,No,No,Fair,Low,Left
26991,51,Female,38,Education,4854.0,Poor,High,Average,0,No,54,High School,Married,1.0,Entry,Medium,No,No,Yes,Poor,Low,Left
47117,26,Male,18,Healthcare,7358.0,Good,High,Average,0,No,50,Associate Degree,Married,1.0,Entry,Medium,No,No,No,Fair,Low,Left
17953,40,Female,29,Technology,7927.0,Good,High,Low,0,Yes,26,Bachelor’s Degree,Married,0.0,Mid,Medium,Yes,No,No,Good,High,Stayed
61757,22,Female,7,Technology,10538.0,Good,High,Average,0,Yes,68,High School,Single,2.0,Senior,Small,No,No,No,Fair,High,Stayed
56872,58,Male,43,Healthcare,7358.0,Good,High,Low,2,Yes,16,Bachelor’s Degree,Single,1.0,Mid,Medium,No,No,No,Fair,High,Stayed
2620,47,Male,36,Finance,6736.0,Good,High,Average,2,Yes,57,Master’s Degree,Single,1.0,Entry,Medium,Yes,No,No,Good,Low,Stayed
62630,32,Male,10,Technology,10698.0,Excellent,Medium,High,0,No,64,Associate Degree,Divorced,3.0,Senior,Small,No,No,Yes,Fair,Low,Stayed
54958,37,Female,23,Media,5495.0,Good,High,High,1,No,67,Master’s Degree,Single,1.0,Entry,Medium,No,No,No,Excellent,High,Left
41261,24,Male,10,Technology,9450.0,Good,Low,Average,2,Yes,53,Associate Degree,Married,0.0,Mid,Small,No,No,Yes,Fair,Low,Left
44157,22,Female,4,Healthcare,8165.0,Good,High,High,0,No,52,High School,Divorced,2.0,Entry,Medium,No,Yes,Yes,Fair,Medium,Left
35023,34,Male,20,Education,4671.0,Good,High,High,0,No,28,PhD,Single,1.0,Entry,Large,No,No,No,Poor,High,Left
24245,41,Male,2,Finance,7358.0,Good,High,Average,0,Yes,45,High School,Single,1.0,Entry,Medium,No,No,No,Good,Low,Left
48952,46,Male,21,Healthcare,9267.0,Good,Medium,Average,1,No,82,Bachelor’s Degree,Married,3.0,Senior,Small,No,No,No,Good,Low,Stayed
57230,41,Female,7,Education,7358.0,Good,High,Average,1,No,83,Associate Degree,Divorced,1.0,Entry,Medium,No,No,No,Good,High,Left
34377,29,Female,18,Technology,8881.0,Poor,Very High,Average,0,No,36,Bachelor’s Degree,Single,2.0,Entry,Small,Yes,No,No,Excellent,Low,Left
34595,21,Female,1,Healthcare,6662.0,Fair,Very High,Average,0,Yes,25,High School,Divorced,3.0,Mid,Small,No,No,No,Good,Low,Left
68709,52,Female,18,Healthcare,8659.0,Excellent,Low,Average,4,Yes,71,Master’s Degree,Married,1.0,Mid,Medium,No,No,No,Excellent,Medium,Stayed
35735,20,Male,6,Healthcare,6837.0,Fair,High,Below Average,0,No,90,Associate Degree,Married,4.0,Entry,Medium,No,No,No,Good,High,Left
23412,51,Female,22,Technology,7863.0,Good,High,Average,0,No,22,Associate Degree,Single,0.0,Entry,Large,No,No,No,Excellent,Low,Left
1581,28,Female,1,Education,4654.0,Good,High,Below Average,0,Yes,67,PhD,Single,3.0,Senior,Small,Yes,No,No,Fair,Medium,Stayed
64312,34,Male,3,Finance,8330.0,Poor,High,Average,0,Yes,73,PhD,Married,0.0,Mid,Medium,No,No,Yes,Excellent,Low,Stayed
7803,58,Male,21,Media,6093.0,Poor,High,High,0,No,40,Associate Degree,Married,3.0,Entry,Large,No,No,No,Fair,Medium,Left
8441,58,Female,39,Technology,9512.0,Excellent,Medium,High,2,No,58,High School,Married,2.0,Entry,Small,No,Yes,No,Fair,Low,Left
