founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,years_since_founding,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
59026,55,Male,2,Education,5614.0,Poor,Very High,Below Average,2,Yes,58,PhD,Married,4.0,Senior,Large,37.0,No,No,No,Poor,High,Stayed
20105,21,Male,2,Finance,10411.0,Fair,High,Average,1,No,75,High School,Single,1.0,Entry,Small,3.0,No,No,No,Fair,Low,Left
27819,25,Female,1,Education,3891.0,Fair,Medium,Average,3,No,8,High School,Single,0.0,Entry,Medium,10.0,No,No,No,Good,Medium,Left
60753,46,Female,6,Finance,7868.0,Fair,High,Average,1,Yes,5,Associate Degree,Married,1.0,Entry,Medium,25.0,Yes,No,No,Excellent,High,Stayed
30563,58,Male,27,Finance,6541.0,Good,High,Average,4,No,38,Associate Degree,Married,1.0,Senior,Medium,35.0,No,No,No,Excellent,Medium,Stayed
24846,24,Male,10,Finance,4325.0,Good,High,Below Average,0,Yes,17,PhD,Married,1.0,Mid,Medium,27.0,No,No,Yes,Good,Very High,Stayed
49693,44,Male,11,Media,5990.0,Good,High,Average,0,No,61,PhD,Single,1.0,Entry,Medium,27.0,No,No,Yes,Good,Low,Stayed
40165,46,Male,12,Media,6275.0,Good,High,Average,0,No,57,Bachelor’s Degree,Divorced,1.0,Mid,Large,30.0,Yes,No,Yes,Fair,Medium,Stayed
46203,52,Male,40,Healthcare,7537.0,Good,High,Average,0,Yes,59,Master’s Degree,Married,1.0,Mid,Medium,27.0,No,No,Yes,Good,Low,Stayed
6074,49,Male,5,Finance,7371.0,Good,High,Below Average,2,No,78,Bachelor’s Degree,Divorced,1.0,Mid,Medium,27.0,No,No,No,Good,Low,Left
23611,31,Male,10,Finance,7384.0,Excellent,High,Average,1,No,3,PhD,Married,1.0,Senior,Large,12.0,No,No,Yes,Fair,Low,Stayed
31630,41,Male,2,Education,4198.0,Good,Medium,Below Average,1,No,81,High School,Married,1.0,Entry,Small,20.0,No,No,No,Good,Very High,Stayed
56656,23,Female,5,Healthcare,8657.0,Good,Medium,Average,1,Yes,76,High School,Single,0.0,Senior,Medium,13.0,No,No,No,Excellent,Low,Left
21302,38,Male,3,Technology,8155.0,Good,High,Average,1,Yes,9,High School,Single,0.0,Mid,Medium,12.0,No,No,No,Fair,Low,Left
1583,20,Male,7,Education,5170.0,Good,High,Average,0,No,63,High School,Single,1.0,Senior,Medium,27.0,No,No,No,Fair,Low,Left
46692,31,Male,16,Technology,10694.0,Good,Very High,Average,0,No,88,Bachelor’s Degree,Married,3.0,Senior,Medium,19.0,No,No,No,Excellent,Medium,Stayed
10932,33,Female,1,Technology,8328.0,Fair,Very High,Average,1,No,54,Master’s Degree,Single,0.0,Senior,Medium,29.0,No,No,No,Good,Very High,Left
63669,21,Female,12,Healthcare,7371.0,Good,High,High,0,No,29,Associate Degree,Single,1.0,Mid,Medium,27.0,No,No,No,Fair,Low,Left
60741,27,Male,6,Healthcare,6662.0,Good,High,Average,0,Yes,15,High School,Married,1.0,Mid,Medium,23.0,No,No,No,Good,Low,Stayed
67137,19,Female,6,Finance,10713.0,Good,High,Average,0,No,77,Master’s Degree,Married,0.0,Entry,Large,19.0,Yes,Yes,No,Good,Medium,Stayed
40734,44,Female,27,Education,4601.0,Fair,Medium,Average,1,No,3,Master’s Degree,Single,4.0,Mid,Small,36.0,No,No,Yes,Good,Medium,Stayed
50509,25,Male,16,Healthcare,7687.0,Good,High,High,2,No,35,PhD,Divorced,5.0,Entry,Medium,21.0,No,No,No,Fair,Medium,Stayed
5148,44,Female,22,Technology,8592.0,Fair,High,Below Average,2,Yes,7,Associate Degree,Married,0.0,Senior,Medium,40.0,Yes,No,No,Poor,High,Stayed
73131,31,Female,11,Education,5006.0,Poor,Medium,High,2,Yes,30,Bachelor’s Degree,Single,0.0,Mid,Small,24.0,No,No,No,Fair,Low,Left
25252,53,Male,16,Technology,12297.0,Good,Medium,Average,0,Yes,33,Master’s Degree,Married,0.0,Entry,Large,48.0,No,No,No,Good,Low,Stayed
10738,30,Male,20,Healthcare,7371.0,Good,High,Below Average,3,Yes,48,Bachelor’s Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Good,Medium,Stayed
61716,27,Female,11,Technology,7371.0,Good,High,Average,0,Yes,77,Associate Degree,Divorced,1.0,Mid,Medium,27.0,Yes,No,Yes,Good,Medium,Stayed
12192,49,Female,28,Education,4794.0,Good,High,Average,2,No,54,Master’s Degree,Single,0.0,Entry,Medium,41.0,Yes,No,No,Good,Medium,Left
22399,52,Male,38,Technology,10382.0,Fair,Medium,Average,0,No,47,Master’s Degree,Married,1.0,Entry,Medium,50.0,Yes,No,No,Excellent,Low,Stayed
16560,59,Female,19,Healthcare,6165.0,Good,Medium,High,0,No,85,Bachelor’s Degree,Married,0.0,Entry,Small,42.0,No,No,No,Poor,Medium,Left
28931,31,Female,21,Technology,9143.0,Good,High,Below Average,2,Yes,81,Associate Degree,Married,1.0,Entry,Medium,28.0,No,No,No,Fair,Medium,Left
14651,28,Female,19,Media,5941.0,Good,High,Average,2,No,22,Bachelor’s Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Good,Medium,Stayed
73133,46,Female,20,Finance,10382.0,Good,High,Average,1,No,56,Associate Degree,Divorced,4.0,Mid,Medium,24.0,No,No,No,Good,Low,Stayed
22341,42,Female,21,Finance,10666.0,Fair,High,Below Average,0,No,63,PhD,Divorced,0.0,Entry,Medium,29.0,No,No,No,Good,Low,Left
24399,29,Female,7,Technology,7039.0,Fair,High,Average,0,Yes,51,Associate Degree,Married,3.0,Mid,Small,11.0,No,No,No,Good,Very High,Left
36834,48,Female,29,Media,5213.0,Good,High,Below Average,0,No,63,Associate Degree,Married,1.0,Entry,Medium,36.0,No,No,No,Good,Low,Stayed
34832,37,Male,27,Media,6743.0,Poor,High,Average,0,No,33,Bachelor’s Degree,Married,0.0,Senior,Medium,35.0,No,No,No,Poor,High,Stayed
39452,58,Male,36,Technology,8100.0,Good,Medium,High,3,No,61,High School,Single,1.0,Mid,Medium,56.0,No,No,No,Good,High,Stayed
4142,55,Female,10,Healthcare,8687.0,Good,High,High,1,No,62,Associate Degree,Single,1.0,Mid,Medium,27.0,No,No,No,Poor,Very High,Left
23105,23,Male,3,Healthcare,5489.0,Good,High,Average,0,No,66,High School,Married,0.0,Entry,Small,6.0,No,No,Yes,Excellent,Low,Stayed
2252,36,Female,13,Finance,7628.0,Good,Very High,Below Average,2,No,43,High School,Divorced,3.0,Mid,Medium,35.0,No,No,No,Good,High,Stayed
12964,45,Female,31,Education,4134.0,Excellent,Medium,High,1,No,8,Associate Degree,Married,3.0,Senior,Small,43.0,No,No,Yes,Fair,Medium,Stayed
71876,32,Male,3,Education,3257.0,Good,Very High,Average,0,Yes,79,Associate Degree,Single,1.0,Entry,Large,24.0,No,Yes,Yes,Good,Medium,Left
27868,39,Female,6,Finance,8556.0,Poor,Very High,High,1,No,98,Bachelor’s Degree,Single,1.0,Mid,Small,39.0,No,No,Yes,Excellent,Low,Left
17949,40,Female,5,Healthcare,9171.0,Good,Medium,Average,0,No,72,High School,Single,0.0,Senior,Large,26.0,Yes,No,No,Good,High,Stayed
3321,51,Male,11,Finance,9307.0,Good,Very High,Below Average,0,Yes,26,Bachelor’s Degree,Married,1.0,Mid,Small,42.0,No,No,No,Poor,Medium,Left
21577,22,Male,3,Healthcare,7518.0,Good,Medium,Average,2,No,25,High School,Single,3.0,Entry,Medium,19.0,No,No,No,Fair,Low,Left
50000,26,Female,5,Technology,10397.0,Fair,High,High,1,Yes,19,Bachelor’s Degree,Married,0.0,Entry,Large,10.0,No,No,No,Good,High,Left
62889,43,Female,7,Media,5816.0,Fair,Medium,High,0,Yes,4,Master’s Degree,Married,2.0,Entry,Medium,33.0,No,No,No,Excellent,Medium,Left
49991,56,Female,42,Healthcare,8228.0,Poor,High,High,1,No,88,High School,Married,3.0,Mid,Medium,56.0,No,No,No,Good,Low,Left
60278,32,Female,19,Technology,7218.0,Poor,High,Below Average,1,No,76,Associate Degree,Single,3.0,Mid,Medium,32.0,No,No,No,Good,Medium,Left
20982,39,Male,8,Healthcare,8541.0,Good,Very High,Average,1,Yes,25,High School,Married,3.0,Senior,Medium,31.0,No,No,No,Fair,Medium,Stayed
25994,24,Female,16,Education,7371.0,Good,High,Low,0,No,7,Bachelor’s Degree,Single,1.0,Mid,Medium,27.0,No,No,No,Good,Low,Left
67848,57,Female,16,Healthcare,7745.0,Fair,High,Average,0,Yes,65,High School,Married,4.0,Mid,Medium,19.0,No,No,No,Excellent,Low,Stayed
29686,41,Female,2,Technology,8076.0,Fair,Very High,Average,0,No,70,Bachelor’s Degree,Divorced,1.0,Senior,Small,29.0,No,No,No,Poor,Medium,Left
41446,59,Male,4,Technology,8364.0,Fair,Very High,Below Average,0,No,83,Bachelor’s Degree,Married,1.0,Entry,Small,26.0,Yes,No,No,Good,Low,Stayed
12917,54,Female,36,Finance,7371.0,Good,High,Average,0,Yes,71,PhD,Divorced,1.0,Senior,Medium,27.0,Yes,No,No,Excellent,Medium,Stayed
72122,56,Female,43,Finance,6927.0,Good,High,Average,0,No,14,High School,Single,1.0,Mid,Medium,27.0,No,No,No,Excellent,High,Stayed
38105,50,Female,14,Healthcare,8620.0,Good,Medium,Average,1,Yes,74,High School,Single,1.0,Entry,Medium,27.0,No,No,No,Good,Low,Left
3750,58,Female,5,Education,4961.0,Good,Low,Average,1,No,59,Bachelor’s Degree,Single,0.0,Entry,Large,14.0,No,No,No,Fair,Very High,Left
43163,50,Female,11,Technology,9981.0,Good,Low,Average,0,No,13,Bachelor’s Degree,Married,3.0,Mid,Medium,49.0,No,No,No,Good,High,Stayed
25524,58,Female,5,Finance,10191.0,Good,High,Average,0,Yes,38,Master’s Degree,Married,2.0,Entry,Medium,10.0,No,No,No,Poor,Low,Stayed
57603,39,Female,5,Technology,12835.0,Good,High,High,2,No,50,Bachelor’s Degree,Married,3.0,Senior,Medium,11.0,No,No,No,Good,Low,Stayed
15621,54,Female,5,Education,5194.0,Good,High,Average,0,Yes,60,Bachelor’s Degree,Single,2.0,Mid,Large,9.0,No,No,No,Poor,Medium,Left
67839,38,Female,3,Healthcare,7527.0,Excellent,Medium,Average,0,No,55,Master’s Degree,Single,4.0,Mid,Medium,6.0,No,No,No,Good,Very High,Left
3053,47,Female,32,Education,5017.0,Fair,Low,Average,1,No,37,Associate Degree,Single,0.0,Senior,Medium,38.0,Yes,No,No,Good,High,Stayed
58033,59,Male,16,Healthcare,7409.0,Good,Medium,Average,2,Yes,92,High School,Married,1.0,Entry,Large,31.0,No,Yes,No,Good,Low,Stayed
31820,59,Female,27,Technology,8684.0,Good,High,High,0,No,89,Master’s Degree,Single,1.0,Entry,Medium,27.0,No,No,No,Poor,Medium,Left
14346,45,Female,35,Healthcare,7371.0,Good,High,Low,0,Yes,12,Bachelor’s Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Good,Medium,Left
60925,35,Male,24,Technology,8040.0,Good,High,Below Average,0,Yes,76,Bachelor’s Degree,Married,0.0,Mid,Small,30.0,No,No,No,Poor,Low,Left
74088,34,Male,20,Finance,11112.0,Excellent,Medium,Below Average,0,Yes,87,Associate Degree,Married,1.0,Senior,Medium,28.0,No,No,No,Poor,Low,Left
56806,47,Female,2,Technology,6671.0,Good,High,Below Average,0,No,73,Bachelor’s Degree,Single,2.0,Senior,Medium,21.0,No,No,No,Good,Medium,Left
61721,58,Male,7,Technology,8841.0,Fair,High,Average,0,Yes,28,Associate Degree,Married,2.0,Entry,Small,57.0,No,No,No,Fair,Low,Left
37202,38,Male,2,Technology,8555.0,Poor,High,High,3,No,4,Associate Degree,Single,3.0,Mid,Small,31.0,No,No,No,Excellent,Medium,Stayed
62575,58,Male,10,Education,4281.0,Excellent,High,Low,0,No,13,Associate Degree,Divorced,0.0,Mid,Medium,31.0,No,No,No,Poor,High,Stayed
59413,42,Female,17,Finance,7516.0,Good,Very High,Average,0,No,47,Master’s Degree,Married,3.0,Mid,Medium,38.0,No,No,No,Excellent,Low,Stayed
64923,57,Male,19,Healthcare,8927.0,Good,Very High,Average,1,No,95,Master’s Degree,Single,0.0,Senior,Small,41.0,No,No,No,Good,Medium,Stayed
69821,51,Male,13,Technology,9953.0,Good,High,Average,0,No,13,Master’s Degree,Single,4.0,Mid,Medium,16.0,No,No,Yes,Good,Medium,Stayed
57693,26,Male,4,Media,6050.0,Fair,High,Average,0,Yes,65,Bachelor’s Degree,Married,0.0,Senior,Medium,9.0,Yes,No,No,Good,High,Stayed
24128,33,Female,9,Healthcare,7971.0,Good,Very High,Average,1,No,42,Associate Degree,Married,3.0,Entry,Large,24.0,No,No,Yes,Good,High,Left
47664,27,Male,15,Technology,13453.0,Poor,High,Average,0,No,15,High School,Married,0.0,Mid,Small,22.0,Yes,No,No,Excellent,Low,Stayed
36405,52,Male,5,Technology,7821.0,Fair,High,High,0,No,15,Associate Degree,Single,0.0,Entry,Medium,6.0,No,No,No,Good,Low,Left
25564,32,Female,2,Education,4669.0,Fair,Low,Average,2,Yes,83,Master’s Degree,Married,3.0,Mid,Medium,4.0,Yes,No,No,Poor,Medium,Left
35269,54,Male,13,Media,6153.0,Fair,High,High,2,No,80,Bachelor’s Degree,Single,5.0,Mid,Large,16.0,No,No,No,Good,Low,Left
33333,49,Female,41,Education,6896.0,Good,High,Below Average,0,No,67,High School,Single,1.0,Entry,Medium,27.0,No,No,No,Poor,Medium,Left
31933,38,Male,11,Education,4458.0,Good,High,Average,1,Yes,12,Bachelor’s Degree,Divorced,1.0,Entry,Large,17.0,Yes,No,No,Good,High,Left
26640,35,Female,5,Healthcare,8328.0,Good,High,Average,0,No,28,High School,Single,4.0,Mid,Medium,24.0,Yes,No,Yes,Poor,Low,Stayed
44787,44,Female,5,Education,3422.0,Good,High,Average,1,Yes,10,Master’s Degree,Married,1.0,Mid,Small,34.0,No,No,No,Poor,Medium,Left
24625,38,Male,17,Education,5424.0,Fair,Medium,Average,1,No,35,Bachelor’s Degree,Single,0.0,Senior,Small,26.0,No,Yes,No,Good,High,Stayed
70288,25,Male,6,Technology,8107.0,Excellent,Low,Average,1,No,83,Bachelor’s Degree,Divorced,2.0,Senior,Medium,22.0,No,No,No,Good,Low,Stayed
53998,47,Male,21,Technology,9251.0,Good,High,Average,1,No,22,Master’s Degree,Married,1.0,Senior,Medium,23.0,No,No,No,Excellent,High,Stayed
40829,35,Male,10,Technology,8086.0,Good,Very High,Average,0,Yes,29,Bachelor’s Degree,Single,2.0,Entry,Medium,27.0,No,No,No,Fair,Low,Left
43334,40,Male,7,Technology,10695.0,Poor,Low,High,0,Yes,89,Bachelor’s Degree,Single,4.0,Entry,Medium,15.0,No,No,No,Poor,Low,Left
48785,47,Male,16,Finance,6677.0,Good,High,Average,0,No,77,Master’s Degree,Single,1.0,Entry,Small,27.0,No,No,No,Good,Medium,Stayed
68322,33,Male,17,Healthcare,7371.0,Good,High,Average,0,Yes,65,Bachelor’s Degree,Married,1.0,Entry,Medium,27.0,No,No,No,Good,Medium,Stayed
43540,36,Male,1,Healthcare,8126.0,Good,High,Average,0,No,10,Bachelor’s Degree,Married,0.0,Mid,Small,26.0,No,No,No,Excellent,High,Stayed
55712,31,Male,22,Education,4577.0,Good,High,High,1,Yes,12,Bachelor’s Degree,Divorced,1.0,Senior,Medium,27.0,No,No,No,Good,Low,Stayed
3881,20,Female,7,Finance,7371.0,Good,High,Average,2,No,38,High School,Single,1.0,Mid,Medium,27.0,Yes,No,No,Good,Low,Left
40523,25,Female,3,Healthcare,8061.0,Good,Low,Below Average,2,Yes,77,Bachelor’s Degree,Single,1.0,Entry,Large,16.0,No,No,No,Good,Medium,Left
51743,23,Male,4,Finance,8891.0,Good,High,High,2,No,82,Master’s Degree,Divorced,0.0,Mid,Large,21.0,No,No,Yes,Good,Medium,Stayed
25093,28,Male,19,Media,5884.0,Good,High,Low,1,No,72,Associate Degree,Married,1.0,Entry,Medium,27.0,No,No,Yes,Excellent,Very High,Stayed
7436,19,Female,4,Technology,8142.0,Good,High,Average,0,No,38,Bachelor’s Degree,Married,4.0,Mid,Small,15.0,No,No,No,Good,High,Left
11815,59,Female,4,Finance,8774.0,Fair,Very High,High,1,Yes,17,Associate Degree,Married,0.0,Entry,Large,51.0,No,No,No,Good,High,Left
61031,56,Female,1,Technology,7523.0,Poor,Medium,High,0,No,83,High School,Married,3.0,Entry,Medium,7.0,No,No,Yes,Good,Medium,Stayed
8419,24,Female,7,Media,6252.0,Good,High,Average,0,No,11,Master’s Degree,Married,3.0,Mid,Medium,21.0,No,No,No,Fair,High,Stayed
51639,31,Male,4,Education,2879.0,Fair,High,Average,0,No,97,Associate Degree,Single,5.0,Entry,Small,14.0,No,No,No,Good,High,Left
13108,34,Female,11,Healthcare,8395.0,Fair,Medium,Average,1,No,71,Bachelor’s Degree,Married,1.0,Entry,Medium,24.0,No,No,No,Excellent,High,Left
51025,21,Female,2,Healthcare,7552.0,Excellent,High,Average,0,No,12,Bachelor’s Degree,Divorced,5.0,Senior,Small,20.0,Yes,No,No,Fair,Medium,Stayed
63750,33,Male,15,Technology,9808.0,Excellent,Very High,Average,3,No,11,Bachelor’s Degree,Single,5.0,Mid,Large,19.0,No,No,Yes,Excellent,Medium,Stayed
66382,40,Male,14,Education,5602.0,Excellent,High,High,1,No,91,High School,Married,0.0,Mid,Medium,22.0,No,No,No,Fair,Low,Stayed
23148,57,Female,17,Media,5798.0,Good,Medium,Average,0,Yes,76,Master’s Degree,Single,2.0,Mid,Small,32.0,No,No,No,Fair,High,Left
3128,56,Male,37,Education,4133.0,Good,Very High,Average,1,Yes,59,High School,Married,0.0,Mid,Medium,41.0,Yes,No,No,Good,High,Stayed
42463,30,Male,2,Education,5464.0,Fair,Very High,High,0,No,48,Bachelor’s Degree,Single,5.0,Senior,Medium,25.0,Yes,No,No,Good,Low,Stayed
58536,26,Male,13,Technology,9375.0,Good,Low,High,2,No,3,Master’s Degree,Married,1.0,Entry,Small,15.0,Yes,No,No,Good,Low,Stayed
28553,58,Male,21,Healthcare,6490.0,Good,Very High,High,1,No,26,PhD,Married,2.0,Mid,Small,43.0,No,No,No,Poor,Low,Stayed
49477,49,Male,21,Healthcare,6482.0,Fair,High,Average,2,Yes,61,Master’s Degree,Single,1.0,Mid,Small,49.0,No,No,No,Fair,Low,Left
54801,47,Female,18,Finance,8300.0,Good,Medium,Average,3,Yes,1,High School,Married,1.0,Entry,Medium,22.0,No,No,Yes,Fair,Medium,Stayed
58032,48,Male,22,Education,3794.0,Good,High,Average,2,Yes,63,Master’s Degree,Single,1.0,Entry,Medium,35.0,No,No,No,Good,Low,Left
11827,59,Female,13,Education,3359.0,Fair,High,Average,0,No,77,Master’s Degree,Single,1.0,Entry,Medium,18.0,No,No,No,Good,High,Left
35372,37,Female,18,Education,2323.0,Good,Very High,Average,0,Yes,74,High School,Married,0.0,Senior,Medium,21.0,Yes,No,No,Excellent,High,Stayed
8610,50,Female,18,Technology,6307.0,Fair,High,Average,1,No,48,Bachelor’s Degree,Single,0.0,Senior,Small,30.0,No,No,No,Poor,Medium,Left
33086,54,Male,9,Education,3555.0,Good,Very High,Average,1,Yes,70,Associate Degree,Married,0.0,Entry,Medium,33.0,Yes,No,No,Fair,Medium,Left
67601,40,Female,14,Media,5348.0,Fair,Very High,High,0,Yes,55,Associate Degree,Single,0.0,Mid,Medium,16.0,No,No,No,Poor,Low,Left
45642,54,Male,28,Finance,7963.0,Excellent,Medium,Average,2,No,64,Associate Degree,Single,2.0,Mid,Medium,30.0,No,No,No,Poor,Low,Left
47762,35,Female,10,Finance,10432.0,Good,High,High,0,Yes,4,Bachelor’s Degree,Married,4.0,Senior,Medium,30.0,No,No,No,Fair,Medium,Stayed
6379,34,Male,24,Healthcare,7371.0,Good,High,Average,0,No,48,Associate Degree,Divorced,1.0,Mid,Medium,27.0,No,No,Yes,Good,High,Stayed
56524,48,Female,13,Media,5999.0,Good,High,Average,0,No,31,Associate Degree,Married,1.0,Senior,Large,33.0,No,No,No,Good,Medium,Stayed
36308,35,Female,9,Finance,7371.0,Good,High,Below Average,1,No,81,High School,Single,1.0,Senior,Medium,27.0,Yes,Yes,Yes,Poor,Low,Stayed
51589,56,Female,13,Healthcare,6725.0,Fair,Medium,Low,1,Yes,19,Bachelor’s Degree,Single,0.0,Entry,Small,27.0,No,No,Yes,Fair,High,Left
7368,59,Male,10,Education,4327.0,Good,High,High,2,No,88,High School,Single,2.0,Senior,Small,49.0,No,No,No,Poor,Low,Left
35209,56,Female,6,Healthcare,8665.0,Good,High,Average,0,Yes,13,Master’s Degree,Divorced,1.0,Entry,Medium,8.0,No,No,No,Good,High,Stayed
39423,54,Female,32,Education,3611.0,Fair,Very High,Average,2,No,29,Master’s Degree,Single,4.0,Senior,Medium,41.0,No,No,No,Poor,Low,Stayed
50578,21,Female,7,Media,5546.0,Poor,High,Average,0,No,67,Bachelor’s Degree,Single,0.0,Entry,Large,16.0,No,No,Yes,Good,Low,Left
26184,43,Female,6,Education,5167.0,Good,High,High,2,No,61,Bachelor’s Degree,Divorced,1.0,Senior,Large,23.0,No,No,No,Good,Very High,Stayed
29778,51,Male,17,Healthcare,8607.0,Good,High,Average,2,No,87,High School,Married,0.0,Entry,Large,50.0,No,No,No,Poor,Low,Stayed
7195,54,Female,6,Healthcare,6264.0,Poor,Medium,Average,2,No,3,Associate Degree,Divorced,1.0,Senior,Medium,53.0,No,Yes,No,Poor,High,Left
66607,56,Male,14,Media,6154.0,Good,High,High,1,No,11,Bachelor’s Degree,Married,3.0,Entry,Small,38.0,No,No,No,Poor,Medium,Left
17930,43,Female,27,Education,4103.0,Fair,Very High,Average,0,No,85,Master’s Degree,Married,0.0,Entry,Medium,40.0,No,No,No,Good,High,Left
36161,48,Male,4,Education,3977.0,Fair,Medium,Below Average,2,No,90,Bachelor’s Degree,Divorced,3.0,Entry,Large,28.0,Yes,No,No,Fair,Medium,Left
50252,50,Female,10,Finance,5266.0,Excellent,Very High,Average,1,Yes,11,PhD,Divorced,1.0,Mid,Medium,23.0,No,No,No,Good,Medium,Stayed
72251,45,Female,6,Healthcare,7203.0,Good,Low,Average,0,Yes,36,Bachelor’s Degree,Single,0.0,Mid,Small,39.0,No,No,No,Fair,Low,Left
49356,22,Female,13,Media,6903.0,Good,High,High,0,No,37,Master’s Degree,Married,1.0,Mid,Small,27.0,No,No,Yes,Good,Low,Stayed
7838,20,Female,2,Technology,10340.0,Good,High,High,2,No,73,High School,Married,1.0,Entry,Medium,27.0,No,No,Yes,Poor,High,Left
38886,37,Male,29,Technology,6598.0,Good,High,Below Average,3,No,1,Associate Degree,Married,1.0,Mid,Medium,33.0,Yes,No,No,Poor,Low,Stayed
51963,57,Male,3,Healthcare,9671.0,Good,High,Below Average,2,No,93,Associate Degree,Single,1.0,Mid,Medium,27.0,Yes,No,No,Fair,High,Left
8950,30,Male,7,Technology,6935.0,Poor,High,Low,0,No,83,Master’s Degree,Married,1.0,Entry,Medium,30.0,No,No,No,Good,High,Left
31332,48,Male,29,Media,6108.0,Fair,High,Average,0,Yes,35,High School,Divorced,0.0,Senior,Small,30.0,No,No,No,Poor,Low,Stayed
62014,55,Female,6,Healthcare,8335.0,Excellent,Low,Average,4,Yes,91,High School,Divorced,4.0,Entry,Large,14.0,No,No,No,Fair,Low,Left
10749,54,Male,21,Education,4064.0,Excellent,Very High,Average,1,No,72,Associate Degree,Single,2.0,Entry,Large,27.0,No,No,Yes,Poor,Medium,Left
22487,55,Male,38,Media,6331.0,Good,High,Average,1,No,44,Master’s Degree,Single,1.0,Senior,Small,52.0,No,No,No,Good,Medium,Stayed
24503,53,Female,42,Technology,7371.0,Good,High,Average,2,No,91,Bachelor’s Degree,Married,1.0,Senior,Medium,27.0,No,No,No,Poor,Low,Left
27308,18,Male,9,Education,4862.0,Good,High,Average,1,Yes,8,PhD,Married,1.0,Entry,Medium,27.0,Yes,No,No,Excellent,Medium,Stayed
17795,58,Female,1,Technology,7798.0,Fair,Medium,Below Average,0,No,65,Master’s Degree,Divorced,2.0,Entry,Medium,21.0,Yes,No,Yes,Excellent,Medium,Stayed
28691,56,Male,45,Education,7371.0,Good,High,Average,2,Yes,72,Associate Degree,Married,1.0,Entry,Medium,27.0,No,No,Yes,Good,Low,Stayed
33462,22,Female,1,Finance,11058.0,Good,High,Average,2,No,18,Bachelor’s Degree,Divorced,0.0,Mid,Medium,8.0,No,No,No,Good,Medium,Left
3444,54,Female,5,Technology,8993.0,Excellent,High,Average,0,No,29,Associate Degree,Single,1.0,Senior,Medium,45.0,No,No,No,Poor,Medium,Left
16646,33,Male,6,Healthcare,8772.0,Fair,High,High,1,No,19,Associate Degree,Married,4.0,Senior,Medium,7.0,No,No,No,Excellent,Medium,Stayed
71845,28,Male,2,Education,3570.0,Excellent,High,High,2,No,89,Bachelor’s Degree,Single,1.0,Mid,Medium,28.0,No,Yes,No,Poor,Medium,Stayed
19752,25,Male,6,Technology,12113.0,Excellent,High,Below Average,0,Yes,80,High School,Divorced,1.0,Senior,Medium,14.0,No,No,No,Good,High,Stayed
15033,48,Male,28,Finance,5821.0,Fair,Very High,Average,0,No,20,Master’s Degree,Single,0.0,Entry,Small,41.0,No,No,No,Good,High,Left
45125,43,Male,20,Technology,7763.0,Good,High,Below Average,0,No,85,High School,Single,0.0,Senior,Medium,29.0,No,No,No,Fair,High,Left
1169,37,Female,5,Education,3419.0,Fair,Low,High,0,No,70,Master’s Degree,Married,1.0,Entry,Large,34.0,Yes,No,No,Good,Medium,Left
